,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2017-09-28,S50H18P1025,12.4,12.4,11.5,11.9,11.9,242,207.0
1,2017-09-29,S50H18P1025,13.7,13.7,11.9,12.2,12.2,215,370.0
2,2017-10-02,S50H18P1025,12.0,12.0,9.5,9.5,9.6,145,468.0
3,2017-10-03,S50H18P1025,9.6,10.4,9.6,10.0,9.9,103,569.0
4,2017-10-04,S50H18P1025,9.0,10.0,9.0,9.8,9.8,267,740.0
5,2017-10-05,S50H18P1025,9.1,10.0,9.1,9.2,9.2,250,968.0
6,2017-10-06,S50H18P1025,8.0,8.3,8.0,8.1,8.2,119,1049.0
7,2017-10-09,S50H18P1025,9.0,9.0,7.3,7.6,7.6,277,1292.0
8,2017-10-10,S50H18P1025,7.9,8.0,6.0,6.0,6.0,378,1551.0
9,2017-10-11,S50H18P1025,4.5,6.2,4.5,4.5,4.5,32,1558.0
10,2017-10-12,S50H18P1025,4.3,4.3,4.3,4.3,4.3,2,1556.0
11,2017-10-16,S50H18P1025,4.5,4.5,3.5,3.6,3.6,61,1608.0
12,2017-10-17,S50H18P1025,4.3,4.5,3.5,3.5,3.5,14,1616.0
13,2017-10-18,S50H18P1025,4.4,4.5,4.2,4.5,4.5,5,1616.0
14,2017-10-19,S50H18P1025,4.8,7.5,4.8,7.3,7.3,34,1635.0
15,2017-10-20,S50H18P1025,9.0,9.0,6.8,6.8,6.8,7,1637.0
16,2017-10-24,S50H18P1025,6.8,6.8,6.7,6.7,6.7,19,1655.0
17,2017-10-25,S50H18P1025,5.0,5.0,5.0,5.0,5.1,2,1657.0
18,2017-10-27,S50H18P1025,5.0,5.3,4.8,4.9,4.9,5,1660.0
19,2017-10-30,S50H18P1025,5.0,5.0,5.0,5.0,5.0,1,1661.0
20,2017-10-31,S50H18P1025,5.0,5.0,4.8,4.8,4.8,4,1661.0
21,2017-11-01,S50H18P1025,5.5,6.0,5.5,5.6,5.6,97,1689.0
22,2017-11-02,S50H18P1025,6.8,6.9,6.8,6.9,6.9,122,1810.0
23,2017-11-03,S50H18P1025,6.9,8.0,6.6,6.6,6.6,10,1813.0
24,2017-11-06,S50H18P1025,7.0,7.0,6.6,6.6,6.6,3,1816.0
25,2017-11-07,S50H18P1025,5.6,5.6,5.1,5.1,5.1,25,1816.0
26,2017-11-08,S50H18P1025,4.9,4.9,4.9,4.9,4.9,3,1816.0
27,2017-11-09,S50H18P1025,6.0,6.8,6.0,6.8,6.8,32,1847.0
28,2017-11-10,S50H18P1025,6.8,8.0,6.8,8.0,8.0,61,1906.0
29,2017-11-13,S50H18P1025,8.2,9.0,7.1,8.5,8.5,46,1942.0
30,2017-11-14,S50H18P1025,6.2,6.2,5.5,5.7,5.7,54,1909.0
31,2017-11-15,S50H18P1025,6.3,7.0,6.3,7.0,7.0,91,1948.0
32,2017-11-16,S50H18P1025,6.7,7.5,6.7,6.7,6.7,21,1963.0
33,2017-11-17,S50H18P1025,5.5,5.5,5.5,5.5,5.5,17,1978.0
34,2017-11-20,S50H18P1025,5.4,5.6,5.4,5.6,5.6,113,2000.0
35,2017-11-21,S50H18P1025,6.4,6.8,5.1,6.0,6.0,30,2015.0
36,2017-11-22,S50H18P1025,5.9,6.0,5.5,5.8,5.8,41,2031.0
37,2017-11-23,S50H18P1025,5.8,5.8,5.2,5.2,5.2,5,2033.0
38,2017-11-24,S50H18P1025,5.0,6.1,5.0,6.0,6.0,179,2128.0
39,2017-11-27,S50H18P1025,6.0,6.1,5.0,5.0,5.0,41,2129.0
40,2017-11-28,S50H18P1025,6.0,7.2,4.8,4.8,4.8,78,2188.0
41,2017-11-29,S50H18P1025,4.6,4.6,4.6,4.6,4.6,1,2188.0
42,2017-11-30,S50H18P1025,5.4,5.5,5.0,5.0,5.0,27,2195.0
43,2017-12-01,S50H18P1025,5.4,5.4,5.0,5.0,5.0,7,2201.0
44,2017-12-04,S50H18P1025,3.5,5.5,3.5,5.4,5.4,111,2309.0
45,2017-12-06,S50H18P1025,5.0,5.7,4.8,4.8,4.8,38,2332.0
46,2017-12-07,S50H18P1025,5.3,5.3,3.2,4.0,4.0,19,2329.0
47,2017-12-08,S50H18P1025,3.5,3.9,2.2,3.8,3.8,27,2325.0
48,2017-12-12,S50H18P1025,3.0,3.8,3.0,3.8,3.7,2,2325.0
49,2017-12-13,S50H18P1025,3.9,3.9,3.0,3.7,3.7,66,2365.0
50,2017-12-14,S50H18P1025,3.0,3.2,3.0,3.0,3.0,121,2391.0
51,2017-12-15,S50H18P1025,2.6,3.1,2.6,3.1,2.9,140,2531.0
52,2017-12-18,S50H18P1025,2.8,2.8,2.1,2.1,2.3,11,2538.0
53,2017-12-19,S50H18P1025,2.5,2.6,2.1,2.4,2.4,26,2536.0
54,2017-12-20,S50H18P1025,2.7,2.7,2.2,2.2,2.2,179,2633.0
55,2017-12-21,S50H18P1025,2.5,3.0,2.5,2.8,2.8,485,2620.0
56,2017-12-22,S50H18P1025,2.8,3.0,2.3,2.3,2.3,402,2646.0
57,2017-12-25,S50H18P1025,2.3,2.3,1.7,2.0,2.0,97,2728.0
58,2017-12-26,S50H18P1025,1.8,2.2,1.8,1.8,1.8,13,2732.0
59,2017-12-27,S50H18P1025,2.0,2.0,1.6,1.9,1.9,23,2739.0
60,2017-12-28,S50H18P1025,2.0,3.0,2.0,2.3,2.3,365,3007.0
61,2017-12-29,S50H18P1025,2.1,2.1,1.7,1.7,1.8,73,3007.0
62,2018-01-03,S50H18P1025,1.8,1.9,1.3,1.5,1.5,481,3114.0
63,2018-01-04,S50H18P1025,1.2,1.5,1.2,1.3,1.3,107,3187.0
64,2018-01-05,S50H18P1025,1.4,1.4,1.0,1.3,1.3,42,3195.0
65,2018-01-08,S50H18P1025,1.4,1.4,1.0,1.4,1.4,216,3212.0
66,2018-01-09,S50H18P1025,1.4,1.4,1.4,1.4,1.4,2,3213.0
67,2018-01-10,S50H18P1025,1.1,1.4,1.1,1.1,1.1,17,3228.0
68,2018-01-11,S50H18P1025,1.1,1.1,1.1,1.1,1.1,11,3228.0
69,2018-01-12,S50H18P1025,1.2,1.2,1.2,1.2,1.2,6,3233.0
70,2018-01-15,S50H18P1025,1.0,1.2,1.0,1.2,1.2,46,3253.0
71,2018-01-16,S50H18P1025,1.1,1.2,1.0,1.1,1.1,122,3288.0
72,2018-01-17,S50H18P1025,1.1,1.2,1.1,1.1,1.1,32,3298.0
73,2018-01-18,S50H18P1025,1.0,1.3,1.0,1.3,1.3,51,3331.0
74,2018-01-19,S50H18P1025,1.3,1.4,1.1,1.1,1.1,80,3339.0
75,2018-01-22,S50H18P1025,1.5,1.6,1.5,1.6,1.6,117,3449.0
76,2018-01-23,S50H18P1025,1.6,1.6,0.7,0.7,0.8,58,3500.0
77,2018-01-24,S50H18P1025,1.4,1.4,1.4,1.4,1.2,50,3550.0
78,2018-01-25,S50H18P1025,0.6,1.3,0.6,0.8,0.8,106,3555.0
79,2018-01-26,S50H18P1025,0,0,0,0,0.1,0,3555.0
80,2018-01-29,S50H18P1025,0,0,0,0,0.1,0,3555.0
81,2018-01-30,S50H18P1025,1.2,1.2,1.2,1.2,1.2,20,3575.0
82,2018-01-31,S50H18P1025,0,0,0,0,0.1,0,3575.0
83,2018-02-01,S50H18P1025,0,0,0,0,0.1,0,3575.0
