,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2015-01-06,S50M15C925,0,0,0,0,75.2,0,0.0
1,2015-01-07,S50M15C925,0,0,0,0,89.3,0,0.0
2,2015-01-08,S50M15C925,0,0,0,0,101.5,0,0.0
3,2015-01-09,S50M15C925,0,0,0,0,104.0,0,0.0
4,2015-01-12,S50M15C925,0,0,0,0,103.6,0,0.0
5,2015-01-13,S50M15C925,0,0,0,0,103.0,0,0.0
6,2015-01-14,S50M15C925,109.0,109.0,109.0,109.0,95.4,2,2.0
7,2015-01-15,S50M15C925,0,0,0,0,93.2,0,2.0
8,2015-01-16,S50M15C925,0,0,0,0,88.8,0,2.0
9,2015-01-19,S50M15C925,0,0,0,0,100.9,0,2.0
10,2015-01-20,S50M15C925,0,0,0,0,99.2,0,2.0
11,2015-01-21,S50M15C925,0,0,0,0,98.2,0,2.0
12,2015-01-22,S50M15C925,0,0,0,0,117.4,0,2.0
13,2015-01-23,S50M15C925,126.1,130.4,126.1,130.4,152.7,3,1.0
14,2015-01-26,S50M15C925,0,0,0,0,143.7,0,1.0
15,2015-01-27,S50M15C925,145.8,145.8,143.0,143.0,140.9,3,4.0
16,2015-01-28,S50M15C925,129.3,129.3,129.3,129.3,140.6,1,5.0
17,2015-01-29,S50M15C925,0,0,0,0,134.8,0,5.0
18,2015-01-30,S50M15C925,0,0,0,0,129.0,0,5.0
19,2015-02-02,S50M15C925,0,0,0,0,129.1,0,5.0
20,2015-02-03,S50M15C925,0,0,0,0,145.3,0,5.0
21,2015-02-04,S50M15C925,0,0,0,0,142.3,0,5.0
22,2015-02-05,S50M15C925,0,0,0,0,146.4,0,5.0
23,2015-02-06,S50M15C925,144.3,144.3,144.3,144.3,148.6,10,15.0
24,2015-02-09,S50M15C925,0,0,0,0,138.8,0,15.0
25,2015-02-10,S50M15C925,0,0,0,0,132.7,0,15.0
26,2015-02-11,S50M15C925,0,0,0,0,138.7,0,15.0
27,2015-02-12,S50M15C925,0,0,0,0,143.9,0,15.0
28,2015-02-13,S50M15C925,0,0,0,0,143.7,0,15.0
29,2015-02-16,S50M15C925,0,0,0,0,137.7,0,15.0
30,2015-02-17,S50M15C925,0,0,0,0,125.2,0,15.0
31,2015-02-18,S50M15C925,0,0,0,0,134.8,0,15.0
32,2015-02-19,S50M15C925,0,0,0,0,130.2,0,15.0
33,2015-02-20,S50M15C925,0,0,0,0,131.9,0,15.0
34,2015-02-23,S50M15C925,0,0,0,0,123.5,0,15.0
35,2015-02-24,S50M15C925,0,0,0,0,125.8,0,15.0
36,2015-02-25,S50M15C925,0,0,0,0,119.3,0,15.0
37,2015-02-26,S50M15C925,0,0,0,0,124.0,0,15.0
38,2015-02-27,S50M15C925,0,0,0,0,116.0,0,15.0
39,2015-03-02,S50M15C925,0,0,0,0,112.4,0,15.0
40,2015-03-03,S50M15C925,0,0,0,0,101.9,0,15.0
41,2015-03-05,S50M15C925,0,0,0,0,96.3,0,15.0
42,2015-03-06,S50M15C925,99.9,99.9,99.9,99.9,99.9,1,16.0
43,2015-03-09,S50M15C925,0,0,0,0,100.7,0,16.0
44,2015-03-10,S50M15C925,0,0,0,0,84.1,0,16.0
45,2015-03-11,S50M15C925,0,0,0,0,92.8,0,16.0
46,2015-03-12,S50M15C925,86.7,86.7,86.7,86.7,90.4,1,16.0
47,2015-03-13,S50M15C925,0,0,0,0,88.2,0,16.0
48,2015-03-16,S50M15C925,0,0,0,0,76.0,0,16.0
49,2015-03-17,S50M15C925,0,0,0,0,75.9,0,16.0
50,2015-03-18,S50M15C925,88.8,88.8,80.0,80.0,87.9,4,19.0
51,2015-03-19,S50M15C925,0,0,0,0,88.4,0,19.0
52,2015-03-20,S50M15C925,74.2,74.2,74.2,74.2,86.5,2,21.0
53,2015-03-23,S50M15C925,81.7,81.7,81.7,81.7,81.9,2,23.0
54,2015-03-24,S50M15C925,0,0,0,0,80.5,0,23.0
55,2015-03-25,S50M15C925,0,0,0,0,77.8,0,23.0
56,2015-03-26,S50M15C925,79.9,79.9,79.9,79.9,73.1,1,24.0
57,2015-03-27,S50M15C925,66.9,68.0,65.8,65.8,65.8,23,47.0
58,2015-03-30,S50M15C925,67.3,70.0,67.0,70.0,70.0,58,97.0
59,2015-03-31,S50M15C925,68.0,68.0,68.0,68.0,72.2,1,98.0
60,2015-04-01,S50M15C925,70.9,85.6,70.9,85.6,84.0,17,96.0
61,2015-04-02,S50M15C925,90.1,93.3,90.1,93.3,88.7,2,96.0
62,2015-04-03,S50M15C925,92.0,92.0,90.0,90.0,90.1,2,98.0
63,2015-04-07,S50M15C925,95.0,103.1,95.0,103.1,102.0,4,100.0
64,2015-04-08,S50M15C925,104.0,104.0,104.0,104.0,96.4,1,101.0
65,2015-04-09,S50M15C925,96.7,99.0,93.2,98.7,98.7,15,111.0
66,2015-04-10,S50M15C925,99.2,99.2,99.2,99.2,99.2,1,111.0
67,2015-04-16,S50M15C925,112.2,119.0,112.2,119.0,116.2,2,110.0
68,2015-04-17,S50M15C925,0,0,0,0,112.2,0,110.0
69,2015-04-20,S50M15C925,110.0,112.0,110.0,112.0,112.0,10,109.0
70,2015-04-21,S50M15C925,0,0,0,0,112.8,0,109.0
71,2015-04-22,S50M15C925,111.0,111.4,99.4,99.4,99.4,3,112.0
72,2015-04-23,S50M15C925,101.0,106.6,92.9,93.8,92.8,25,111.0
73,2015-04-24,S50M15C925,0,0,0,0,101.4,0,111.0
74,2015-04-27,S50M15C925,0,0,0,0,96.6,0,111.0
75,2015-04-28,S50M15C925,88.2,88.2,88.2,88.2,88.2,1,110.0
76,2015-04-29,S50M15C925,83.8,83.8,77.9,77.9,77.6,12,99.0
77,2015-04-30,S50M15C925,0,0,0,0,79.7,0,99.0
78,2015-05-06,S50M15C925,78.8,81.0,78.8,81.0,76.7,2,98.0
79,2015-05-07,S50M15C925,0,0,0,0,65.4,0,98.0
80,2015-05-08,S50M15C925,0,0,0,0,75.0,0,98.0
81,2015-05-11,S50M15C925,0,0,0,0,70.4,0,98.0
82,2015-05-12,S50M15C925,65.5,65.5,65.5,65.5,61.5,1,98.0
83,2015-05-13,S50M15C925,71.3,71.3,71.3,71.3,68.8,10,88.0
84,2015-05-14,S50M15C925,0,0,0,0,67.2,0,88.0
85,2015-05-15,S50M15C925,69.9,77.1,69.9,77.1,76.5,16,72.0
86,2015-05-18,S50M15C925,0,0,0,0,74.9,0,72.0
87,2015-05-19,S50M15C925,0,0,0,0,86.1,0,72.0
88,2015-05-20,S50M15C925,0,0,0,0,79.6,0,72.0
89,2015-05-21,S50M15C925,0,0,0,0,84.1,0,72.0
90,2015-05-22,S50M15C925,0,0,0,0,81.2,0,72.0
91,2015-05-25,S50M15C925,0,0,0,0,70.0,0,72.0
92,2015-05-26,S50M15C925,0,0,0,0,63.4,0,72.0
93,2015-05-27,S50M15C925,62.0,65.7,62.0,65.4,65.3,13,72.0
94,2015-05-28,S50M15C925,55.0,55.0,52.0,52.0,52.0,3,73.0
95,2015-05-29,S50M15C925,58.2,58.2,55.4,57.4,59.4,38,110.0
96,2015-06-02,S50M15C925,44.0,44.0,44.0,44.0,46.9,1,110.0
97,2015-06-03,S50M15C925,47.4,47.4,47.4,47.4,46.9,10,120.0
98,2015-06-04,S50M15C925,40.1,53.5,40.1,53.5,53.5,31,147.0
99,2015-06-05,S50M15C925,0,0,0,0,68.4,0,147.0
100,2015-06-08,S50M15C925,61.0,64.0,61.0,64.0,64.0,2,147.0
101,2015-06-09,S50M15C925,0,0,0,0,55.8,0,147.0
102,2015-06-10,S50M15C925,0,0,0,0,65.6,0,147.0
103,2015-06-11,S50M15C925,70.8,71.0,70.8,71.0,71.0,2,147.0
104,2015-06-12,S50M15C925,0,0,0,0,66.7,0,147.0
105,2015-06-15,S50M15C925,58.2,58.2,58.2,58.2,61.3,1,147.0
106,2015-06-16,S50M15C925,0,0,0,0,62.2,0,147.0
107,2015-06-17,S50M15C925,61.8,61.8,61.8,61.8,71.3,1,147.0
108,2015-06-18,S50M15C925,0,0,0,0,65.5,0,147.0
109,2015-06-19,S50M15C925,0,0,0,0,53.3,0,147.0
110,2015-06-22,S50M15C925,0,0,0,0,64.2,0,147.0
111,2015-06-23,S50M15C925,0,0,0,0,62.8,0,147.0
112,2015-06-24,S50M15C925,72.9,72.9,72.3,72.5,72.5,5,151.0
113,2015-06-25,S50M15C925,0,0,0,0,75.6,0,151.0
114,2015-06-26,S50M15C925,0,0,0,0,74.0,0,151.0
115,2015-06-29,S50M15C925,0,0,0,0,999.47,0,151.0
116,2014-12-29,S50M15C950,0,0,0,0,76.6,0,0.0
117,2014-12-30,S50M15C950,0,0,0,0,74.6,0,0.0
118,2015-01-05,S50M15C950,0,0,0,0,65.9,0,0.0
119,2015-01-06,S50M15C950,0,0,0,0,60.3,0,0.0
120,2015-01-07,S50M15C950,0,0,0,0,73.3,0,0.0
121,2015-01-08,S50M15C950,0,0,0,0,84.5,0,0.0
122,2015-01-09,S50M15C950,0,0,0,0,86.4,0,0.0
123,2015-01-12,S50M15C950,0,0,0,0,85.8,0,0.0
124,2015-01-13,S50M15C950,0,0,0,0,84.9,0,0.0
125,2015-01-14,S50M15C950,0,0,0,0,77.7,0,0.0
126,2015-01-15,S50M15C950,0,0,0,0,75.5,0,0.0
127,2015-01-16,S50M15C950,0,0,0,0,71.2,0,0.0
128,2015-01-19,S50M15C950,0,0,0,0,82.4,0,0.0
129,2015-01-20,S50M15C950,0,0,0,0,80.5,0,0.0
130,2015-01-21,S50M15C950,0,0,0,0,79.3,0,0.0
131,2015-01-22,S50M15C950,0,0,0,0,97.6,0,0.0
132,2015-01-23,S50M15C950,0,0,0,0,132.7,0,0.0
133,2015-01-26,S50M15C950,0,0,0,0,123.9,0,0.0
134,2015-01-27,S50M15C950,0,0,0,0,121.0,0,0.0
135,2015-01-28,S50M15C950,0,0,0,0,120.4,0,0.0
136,2015-01-29,S50M15C950,0,0,0,0,114.6,0,0.0
137,2015-01-30,S50M15C950,0,0,0,0,108.9,0,0.0
138,2015-02-02,S50M15C950,0,0,0,0,108.6,0,0.0
139,2015-02-03,S50M15C950,0,0,0,0,124.2,0,0.0
140,2015-02-04,S50M15C950,0,0,0,0,121.0,0,0.0
141,2015-02-05,S50M15C950,0,0,0,0,124.7,0,0.0
142,2015-02-06,S50M15C950,123.8,123.8,123.8,123.8,123.8,10,10.0
143,2015-02-09,S50M15C950,0,0,0,0,117.1,0,10.0
