,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2016-01-08,S50H16C700,64.9,73.9,63.9,73.9,73.9,13,13.0
1,2016-01-11,S50H16C700,66.4,70.9,66.4,70.9,70.9,11,23.0
2,2016-01-12,S50H16C700,79.9,79.9,79.9,79.9,80.0,1,24.0
3,2016-01-13,S50H16C700,84.9,84.9,84.9,84.9,105.1,1,24.0
4,2016-01-14,S50H16C700,0,0,0,0,93.1,0,24.0
5,2016-01-15,S50H16C700,0,0,0,0,79.9,0,24.0
6,2016-01-18,S50H16C700,65.8,72.3,65.8,72.3,72.3,2,25.0
7,2016-01-19,S50H16C700,79.9,79.9,79.9,79.9,93.6,1,26.0
8,2016-01-20,S50H16C700,73.9,73.9,73.9,73.9,81.4,1,27.0
9,2016-01-21,S50H16C700,75.9,75.9,75.9,75.9,75.9,1,28.0
10,2016-01-22,S50H16C700,81.0,81.0,81.0,81.0,96.2,2,29.0
11,2016-01-25,S50H16C700,0,0,0,0,95.9,0,29.0
12,2016-01-26,S50H16C700,0,0,0,0,95.4,0,29.0
13,2016-01-27,S50H16C700,0,0,0,0,102.5,0,29.0
14,2016-01-28,S50H16C700,0,0,0,0,112.2,0,29.0
15,2016-01-29,S50H16C700,0,0,0,0,124.3,0,29.0
16,2016-02-01,S50H16C700,0,0,0,0,119.9,0,29.0
17,2016-02-02,S50H16C700,0,0,0,0,109.6,0,29.0
18,2016-02-03,S50H16C700,0,0,0,0,114.8,0,29.0
19,2016-02-04,S50H16C700,0,0,0,0,119.1,0,29.0
20,2016-02-05,S50H16C700,0,0,0,0,126.0,0,29.0
21,2016-02-08,S50H16C700,0,0,0,0,123.2,0,29.0
22,2016-02-09,S50H16C700,0,0,0,0,119.3,0,29.0
23,2016-02-10,S50H16C700,0,0,0,0,119.7,0,29.0
24,2016-02-11,S50H16C700,0,0,0,0,102.8,0,29.0
25,2016-02-12,S50H16C700,0,0,0,0,102.4,0,29.0
26,2016-02-15,S50H16C700,0,0,0,0,110.6,0,29.0
27,2016-02-16,S50H16C700,0,0,0,0,112.0,0,29.0
28,2016-02-17,S50H16C700,0,0,0,0,112.5,0,29.0
29,2016-02-18,S50H16C700,0,0,0,0,119.8,0,29.0
30,2016-02-19,S50H16C700,0,0,0,0,142.2,0,29.0
31,2016-02-23,S50H16C700,0,0,0,0,146.5,0,29.0
32,2016-02-24,S50H16C700,0,0,0,0,149.4,0,29.0
33,2016-02-25,S50H16C700,0,0,0,0,149.2,0,29.0
34,2016-02-26,S50H16C700,0,0,0,0,157.6,0,29.0
35,2016-02-29,S50H16C700,0,0,0,0,149.3,0,29.0
36,2016-03-01,S50H16C700,0,0,0,0,163.7,0,29.0
37,2016-03-02,S50H16C700,0,0,0,0,178.3,0,29.0
38,2016-03-03,S50H16C700,185.0,191.0,185.0,191.0,191.0,2,28.0
39,2016-03-04,S50H16C700,193.0,193.0,189.0,189.0,190.0,4,27.0
40,2016-03-07,S50H16C700,0,0,0,0,204.1,0,27.0
41,2016-03-08,S50H16C700,0,0,0,0,186.7,0,27.0
42,2016-03-09,S50H16C700,0,0,0,0,199.2,0,27.0
43,2016-03-10,S50H16C700,0,0,0,0,186.7,0,27.0
44,2016-03-11,S50H16C700,0,0,0,0,198.6,0,27.0
45,2016-03-14,S50H16C700,0,0,0,0,198.6,0,27.0
46,2016-03-15,S50H16C700,0,0,0,0,188.3,0,27.0
47,2016-03-16,S50H16C700,0,0,0,0,182.3,0,27.0
48,2016-03-17,S50H16C700,0,0,0,0,185.5,0,27.0
49,2016-03-18,S50H16C700,0,0,0,0,188.1,0,27.0
50,2016-03-21,S50H16C700,0,0,0,0,198.3,0,27.0
51,2016-03-22,S50H16C700,0,0,0,0,201.6,0,27.0
52,2016-03-23,S50H16C700,0,0,0,0,213.3,0,27.0
53,2016-03-24,S50H16C700,0,0,0,0,207.2,0,27.0
54,2016-03-25,S50H16C700,0,0,0,0,197.2,0,27.0
55,2016-03-28,S50H16C700,0,0,0,0,193.2,0,27.0
56,2016-03-29,S50H16C700,0,0,0,0,195.0,0,27.0
57,2016-03-30,S50H16C700,0,0,0,0,906.16,0,27.0
58,2016-01-06,S50H16C725,56.0,58.9,56.0,58.9,60.0,4,4.0
59,2016-01-07,S50H16C725,50.0,50.0,40.0,43.0,43.0,61,55.0
60,2016-01-08,S50H16C725,46.3,55.9,42.8,55.9,55.9,133,178.0
61,2016-01-11,S50H16C725,46.9,50.9,41.2,50.9,50.9,118,283.0
62,2016-01-12,S50H16C725,46.1,54.0,45.0,54.0,59.2,4,285.0
63,2016-01-13,S50H16C725,64.0,67.8,64.0,67.8,84.5,12,285.0
64,2016-01-14,S50H16C725,0,0,0,0,73.6,0,285.0
65,2016-01-15,S50H16C725,58.0,58.0,58.0,58.0,52.5,1,286.0
66,2016-01-18,S50H16C725,45.1,45.1,45.1,45.1,49.1,10,296.0
67,2016-01-19,S50H16C725,0,0,0,0,74.0,0,296.0
68,2016-01-20,S50H16C725,53.0,53.0,50.0,50.0,50.5,3,297.0
69,2016-01-21,S50H16C725,57.5,57.5,52.5,52.7,52.7,62,358.0
70,2016-01-22,S50H16C725,61.5,72.5,61.5,70.3,76.3,28,375.0
71,2016-01-25,S50H16C725,0,0,0,0,75.5,0,375.0
72,2016-01-26,S50H16C725,65.5,66.5,65.5,66.5,74.8,11,375.0
73,2016-01-27,S50H16C725,0,0,0,0,81.0,0,375.0
74,2016-01-28,S50H16C725,0,0,0,0,89.9,0,375.0
75,2016-01-29,S50H16C725,0,0,0,0,101.3,0,375.0
76,2016-02-01,S50H16C725,0,0,0,0,96.9,0,375.0
77,2016-02-02,S50H16C725,86.1,90.3,86.1,90.3,90.3,2,374.0
78,2016-02-03,S50H16C725,0,0,0,0,91.7,0,374.0
79,2016-02-04,S50H16C725,0,0,0,0,95.6,0,374.0
80,2016-02-05,S50H16C725,0,0,0,0,102.1,0,374.0
81,2016-02-08,S50H16C725,0,0,0,0,99.2,0,374.0
82,2016-02-09,S50H16C725,0,0,0,0,95.2,0,374.0
83,2016-02-10,S50H16C725,0,0,0,0,95.4,0,374.0
84,2016-02-11,S50H16C725,0,0,0,0,79.5,0,374.0
85,2016-02-12,S50H16C725,73.7,73.7,73.7,73.7,78.9,1,374.0
86,2016-02-15,S50H16C725,0,0,0,0,86.5,0,374.0
87,2016-02-16,S50H16C725,84.0,87.0,84.0,87.0,87.7,2,374.0
88,2016-02-17,S50H16C725,0,0,0,0,88.1,0,374.0
89,2016-02-18,S50H16C725,0,0,0,0,95.1,0,374.0
90,2016-02-19,S50H16C725,0,0,0,0,117.4,0,374.0
91,2016-02-23,S50H16C725,114.4,114.4,114.4,114.4,121.6,10,364.0
92,2016-02-24,S50H16C725,0,0,0,0,124.5,0,364.0
93,2016-02-25,S50H16C725,118.5,118.5,118.5,118.5,124.3,1,363.0
94,2016-02-26,S50H16C725,0,0,0,0,132.6,0,363.0
95,2016-02-29,S50H16C725,0,0,0,0,124.4,0,363.0
96,2016-03-01,S50H16C725,134.7,134.7,134.7,134.7,138.7,1,362.0
97,2016-03-02,S50H16C725,0,0,0,0,153.3,0,362.0
98,2016-03-03,S50H16C725,165.0,169.7,164.0,169.0,169.0,4,361.0
99,2016-03-04,S50H16C725,169.0,169.0,165.0,165.0,165.0,3,358.0
100,2016-03-07,S50H16C725,0,0,0,0,179.1,0,358.0
101,2016-03-08,S50H16C725,0,0,0,0,161.7,0,358.0
102,2016-03-09,S50H16C725,0,0,0,0,174.3,0,358.0
103,2016-03-10,S50H16C725,0,0,0,0,161.7,0,358.0
104,2016-03-11,S50H16C725,0,0,0,0,173.6,0,358.0
105,2016-03-14,S50H16C725,0,0,0,0,173.6,0,358.0
106,2016-03-15,S50H16C725,10.0,175.0,10.0,100.0,162.0,3,358.0
107,2016-03-16,S50H16C725,0,0,0,0,157.3,0,358.0
108,2016-03-17,S50H16C725,0,0,0,0,160.5,0,358.0
109,2016-03-18,S50H16C725,0,0,0,0,163.1,0,358.0
110,2016-03-21,S50H16C725,0,0,0,0,173.3,0,358.0
111,2016-03-22,S50H16C725,0,0,0,0,176.6,0,358.0
112,2016-03-23,S50H16C725,0,0,0,0,188.3,0,358.0
113,2016-03-24,S50H16C725,0,0,0,0,182.2,0,358.0
114,2016-03-25,S50H16C725,0,0,0,0,172.2,0,358.0
115,2016-03-28,S50H16C725,0,0,0,0,168.2,0,358.0
116,2016-03-29,S50H16C725,0,0,0,0,170.0,0,358.0
117,2016-03-30,S50H16C725,0,0,0,0,906.16,0,358.0
118,2015-12-15,S50H16C750,0,0,0,0,84.8,0,0.0
119,2015-12-16,S50H16C750,0,0,0,0,83.3,0,0.0
120,2015-12-17,S50H16C750,0,0,0,0,86.7,0,0.0
121,2015-12-18,S50H16C750,0,0,0,0,72.3,0,0.0
122,2015-12-21,S50H16C750,0,0,0,0,61.8,0,0.0
123,2015-12-22,S50H16C750,0,0,0,0,60.9,0,0.0
124,2015-12-23,S50H16C750,0,0,0,0,67.0,0,0.0
125,2015-12-24,S50H16C750,0,0,0,0,70.7,0,0.0
126,2015-12-25,S50H16C750,0,0,0,0,68.9,0,0.0
127,2015-12-28,S50H16C750,0,0,0,0,68.1,0,0.0
128,2015-12-29,S50H16C750,0,0,0,0,64.6,0,0.0
129,2015-12-30,S50H16C750,0,0,0,0,65.3,0,0.0
130,2016-01-04,S50H16C750,53.1,54.7,49.0,49.0,52.9,36,27.0
131,2016-01-05,S50H16C750,44.0,44.0,44.0,44.0,44.0,1,28.0
132,2016-01-06,S50H16C750,40.0,41.0,40.0,40.0,43.0,11,37.0
133,2016-01-07,S50H16C750,30.0,33.9,27.8,29.8,29.8,96,120.0
134,2016-01-08,S50H16C750,22.0,38.9,22.0,38.9,47.7,109,167.0
135,2016-01-11,S50H16C750,33.3,35.0,27.5,35.0,41.7,42,182.0
136,2016-01-12,S50H16C750,33.5,45.0,31.0,45.0,45.0,81,185.0
137,2016-01-13,S50H16C750,49.0,55.0,46.0,55.0,55.0,62,139.0
138,2016-01-14,S50H16C750,47.9,50.1,45.3,48.0,48.0,33,167.0
139,2016-01-15,S50H16C750,47.4,47.4,37.1,37.1,37.1,26,179.0
140,2016-01-18,S50H16C750,31.2,39.6,31.2,35.9,35.9,43,218.0
141,2016-01-19,S50H16C750,39.0,49.0,39.0,48.9,48.9,8,221.0
142,2016-01-20,S50H16C750,37.5,39.4,35.3,38.0,38.0,44,262.0
143,2016-01-21,S50H16C750,43.0,43.0,35.4,39.0,39.0,179,354.0
144,2016-01-22,S50H16C750,46.0,54.2,46.0,54.2,54.2,17,368.0
145,2016-01-25,S50H16C750,55.1,55.2,47.8,47.8,47.8,8,367.0
146,2016-01-26,S50H16C750,50.0,52.0,50.0,52.0,56.5,9,371.0
147,2016-01-27,S50H16C750,56.6,60.5,56.6,60.5,57.0,2,371.0
148,2016-01-28,S50H16C750,58.4,60.2,58.0,60.2,60.2,9,376.0
149,2016-01-29,S50H16C750,69.9,73.0,69.9,73.0,73.0,2,376.0
150,2016-02-01,S50H16C750,71.3,78.6,71.3,78.6,77.0,6,378.0
151,2016-02-02,S50H16C750,70.0,72.0,63.0,63.0,63.0,4,378.0
152,2016-02-03,S50H16C750,63.0,68.0,63.0,67.5,67.5,12,378.0
153,2016-02-04,S50H16C750,69.0,72.0,69.0,72.0,72.0,3,378.0
154,2016-02-05,S50H16C750,0,0,0,0,79.4,0,378.0
155,2016-02-08,S50H16C750,0,0,0,0,76.4,0,378.0
156,2016-02-09,S50H16C750,73.9,73.9,71.4,71.4,71.6,3,375.0
157,2016-02-10,S50H16C750,73.0,73.0,73.0,73.0,74.0,1,375.0
