,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2013-08-28,S50Z13C825,0,0,0,0,81.3,0,0.0
1,2013-08-29,S50Z13C825,0,0,0,0,88.9,0,0.0
2,2013-08-30,S50Z13C825,0,0,0,0,87.0,0,0.0
3,2013-09-02,S50Z13C825,0,0,0,0,101.1,0,0.0
4,2013-09-03,S50Z13C825,0,0,0,0,97.0,0,0.0
5,2013-09-04,S50Z13C825,0,0,0,0,90.1,0,0.0
6,2013-09-05,S50Z13C825,0,0,0,0,95.6,0,0.0
7,2013-09-06,S50Z13C825,0,0,0,0,104.8,0,0.0
8,2013-09-09,S50Z13C825,0,0,0,0,136.4,0,0.0
9,2013-09-10,S50Z13C825,0,0,0,0,141.9,0,0.0
10,2013-09-11,S50Z13C825,0,0,0,0,151.2,0,0.0
11,2013-09-12,S50Z13C825,0,0,0,0,139.6,0,0.0
12,2013-09-13,S50Z13C825,0,0,0,0,138.9,0,0.0
13,2013-09-16,S50Z13C825,0,0,0,0,167.9,0,0.0
14,2013-09-17,S50Z13C825,0,0,0,0,166.9,0,0.0
15,2013-09-18,S50Z13C825,0,0,0,0,161.3,0,0.0
16,2013-09-19,S50Z13C825,0,0,0,0,195.2,0,0.0
17,2013-09-20,S50Z13C825,0,0,0,0,193.6,0,0.0
18,2013-09-23,S50Z13C825,0,0,0,0,162.1,0,0.0
19,2013-09-24,S50Z13C825,0,0,0,0,148.7,0,0.0
20,2013-09-25,S50Z13C825,0,0,0,0,161.4,0,0.0
21,2013-09-26,S50Z13C825,0,0,0,0,152.6,0,0.0
22,2013-09-27,S50Z13C825,0,0,0,0,147.3,0,0.0
23,2013-09-30,S50Z13C825,0,0,0,0,124.3,0,0.0
24,2013-10-01,S50Z13C825,0,0,0,0,140.5,0,0.0
25,2013-10-02,S50Z13C825,0,0,0,0,139.6,0,0.0
26,2013-10-03,S50Z13C825,1.0,125.0,1.0,125.0,153.4,2,0.0
27,2013-10-04,S50Z13C825,17.0,150.0,17.0,150.0,150.0,7,4.0
28,2013-10-07,S50Z13C825,0,0,0,0,141.3,0,4.0
29,2013-10-08,S50Z13C825,0,0,0,0,155.6,0,4.0
30,2013-10-09,S50Z13C825,150.0,150.0,150.0,150.0,154.0,2,2.0
31,2013-10-10,S50Z13C825,0,0,0,0,168.1,0,2.0
32,2013-10-11,S50Z13C825,0,0,0,0,172.0,0,2.0
33,2013-10-14,S50Z13C825,170.0,170.0,170.0,170.0,172.9,2,2.0
34,2013-10-15,S50Z13C825,0,0,0,0,181.8,0,2.0
35,2013-10-16,S50Z13C825,0,0,0,0,174.9,0,2.0
36,2013-10-17,S50Z13C825,0,0,0,0,178.0,0,2.0
37,2013-10-18,S50Z13C825,0,0,0,0,188.9,0,2.0
38,2013-10-21,S50Z13C825,0,0,0,0,164.0,0,2.0
39,2013-10-22,S50Z13C825,0,0,0,0,169.7,0,2.0
40,2013-10-24,S50Z13C825,0,0,0,0,176.0,0,2.0
41,2013-10-25,S50Z13C825,0,0,0,0,167.0,0,2.0
42,2013-10-28,S50Z13C825,0,0,0,0,163.5,0,2.0
43,2013-10-29,S50Z13C825,0,0,0,0,167.6,0,2.0
44,2013-10-30,S50Z13C825,0,0,0,0,152.4,0,2.0
45,2013-10-31,S50Z13C825,0,0,0,0,161.9,0,2.0
46,2013-11-01,S50Z13C825,0,0,0,0,152.5,0,2.0
47,2013-11-04,S50Z13C825,0,0,0,0,126.6,0,2.0
48,2013-11-05,S50Z13C825,0,0,0,0,143.0,0,2.0
49,2013-11-06,S50Z13C825,0,0,0,0,157.5,0,2.0
50,2013-11-07,S50Z13C825,0,0,0,0,151.2,0,2.0
51,2013-11-08,S50Z13C825,0,0,0,0,136.5,0,2.0
52,2013-11-11,S50Z13C825,0,0,0,0,137.9,0,2.0
53,2013-11-12,S50Z13C825,0,0,0,0,141.0,0,2.0
54,2013-11-13,S50Z13C825,134.5,134.5,134.5,134.5,134.5,1,2.0
55,2013-11-14,S50Z13C825,0,0,0,0,141.1,0,2.0
56,2013-11-15,S50Z13C825,0,0,0,0,145.8,0,2.0
57,2013-11-18,S50Z13C825,0,0,0,0,148.8,0,2.0
58,2013-11-19,S50Z13C825,0,0,0,0,140.8,0,2.0
59,2013-11-20,S50Z13C825,0,0,0,0,135.4,0,2.0
60,2013-11-21,S50Z13C825,115.1,115.1,115.1,115.1,115.1,1,2.0
61,2013-11-22,S50Z13C825,0,0,0,0,103.0,0,2.0
62,2013-11-25,S50Z13C825,0,0,0,0,99.1,0,2.0
63,2013-11-26,S50Z13C825,0,0,0,0,103.0,0,2.0
64,2013-11-27,S50Z13C825,0,0,0,0,112.6,0,2.0
65,2013-11-28,S50Z13C825,0,0,0,0,102.5,0,2.0
66,2013-11-29,S50Z13C825,0,0,0,0,110.1,0,2.0
67,2013-12-02,S50Z13C825,0,0,0,0,113.5,0,2.0
68,2013-12-03,S50Z13C825,0,0,0,0,120.4,0,2.0
69,2013-12-04,S50Z13C825,0,0,0,0,114.0,0,2.0
70,2013-12-06,S50Z13C825,0,0,0,0,103.6,0,2.0
71,2013-12-09,S50Z13C825,0,0,0,0,108.9,0,2.0
72,2013-12-11,S50Z13C825,0,0,0,0,110.4,0,2.0
73,2013-12-12,S50Z13C825,0,0,0,0,99.7,0,2.0
74,2013-12-13,S50Z13C825,0,0,0,0,87.7,0,2.0
75,2013-08-26,S50Z13C850,0,0,0,0,86.3,0,0.0
76,2013-08-27,S50Z13C850,0,0,0,0,73.9,0,0.0
77,2013-08-28,S50Z13C850,0,0,0,0,67.4,0,0.0
78,2013-08-29,S50Z13C850,58.0,58.0,58.0,58.0,74.2,1,1.0
79,2013-08-30,S50Z13C850,0,0,0,0,72.4,0,1.0
80,2013-09-02,S50Z13C850,0,0,0,0,85.1,0,1.0
81,2013-09-03,S50Z13C850,0,0,0,0,81.2,0,1.0
82,2013-09-04,S50Z13C850,0,0,0,0,74.9,0,1.0
83,2013-09-05,S50Z13C850,0,0,0,0,79.8,0,1.0
84,2013-09-06,S50Z13C850,0,0,0,0,87.7,0,1.0
85,2013-09-09,S50Z13C850,0,0,0,0,117.3,0,1.0
86,2013-09-10,S50Z13C850,0,0,0,0,122.3,0,1.0
87,2013-09-11,S50Z13C850,0,0,0,0,130.6,0,1.0
88,2013-09-12,S50Z13C850,0,0,0,0,119.7,0,1.0
89,2013-09-13,S50Z13C850,0,0,0,0,118.8,0,1.0
90,2013-09-16,S50Z13C850,0,0,0,0,146.4,0,1.0
91,2013-09-17,S50Z13C850,0,0,0,0,145.2,0,1.0
92,2013-09-18,S50Z13C850,0,0,0,0,139.9,0,1.0
93,2013-09-19,S50Z13C850,0,0,0,0,172.6,0,1.0
94,2013-09-20,S50Z13C850,0,0,0,0,171.0,0,1.0
95,2013-09-23,S50Z13C850,0,0,0,0,140.6,0,1.0
96,2013-09-24,S50Z13C850,0,0,0,0,127.8,0,1.0
97,2013-09-25,S50Z13C850,0,0,0,0,139.9,0,1.0
98,2013-09-26,S50Z13C850,0,0,0,0,131.4,0,1.0
99,2013-09-27,S50Z13C850,0,0,0,0,126.3,0,1.0
100,2013-09-30,S50Z13C850,0,0,0,0,104.7,0,1.0
101,2013-10-01,S50Z13C850,0,0,0,0,119.9,0,1.0
102,2013-10-02,S50Z13C850,0,0,0,0,118.9,0,1.0
103,2013-10-03,S50Z13C850,0,0,0,0,131.9,0,1.0
104,2013-10-04,S50Z13C850,0,0,0,0,130.6,0,1.0
105,2013-10-07,S50Z13C850,0,0,0,0,119.9,0,1.0
106,2013-10-08,S50Z13C850,0,0,0,0,133.5,0,1.0
107,2013-10-09,S50Z13C850,0,0,0,0,133.9,0,1.0
108,2013-10-10,S50Z13C850,0,0,0,0,145.5,0,1.0
109,2013-10-11,S50Z13C850,0,0,0,0,149.2,0,1.0
110,2013-10-14,S50Z13C850,0,0,0,0,149.8,0,1.0
111,2013-10-15,S50Z13C850,0,0,0,0,158.5,0,1.0
112,2013-10-16,S50Z13C850,0,0,0,0,151.7,0,1.0
113,2013-10-17,S50Z13C850,0,0,0,0,154.6,0,1.0
114,2013-10-18,S50Z13C850,0,0,0,0,165.1,0,1.0
115,2013-10-21,S50Z13C850,0,0,0,0,140.8,0,1.0
116,2013-10-22,S50Z13C850,0,0,0,0,146.2,0,1.0
117,2013-10-24,S50Z13C850,0,0,0,0,152.3,0,1.0
118,2013-10-25,S50Z13C850,0,0,0,0,143.5,0,1.0
119,2013-10-28,S50Z13C850,0,0,0,0,140.0,0,1.0
120,2013-10-29,S50Z13C850,0,0,0,0,143.8,0,1.0
121,2013-10-30,S50Z13C850,0,0,0,0,129.2,0,1.0
122,2013-10-31,S50Z13C850,0,0,0,0,138.3,0,1.0
123,2013-11-01,S50Z13C850,0,0,0,0,129.2,0,1.0
124,2013-11-04,S50Z13C850,0,0,0,0,104.3,0,1.0
125,2013-11-05,S50Z13C850,0,0,0,0,119.9,0,1.0
126,2013-11-06,S50Z13C850,0,0,0,0,133.9,0,1.0
127,2013-11-07,S50Z13C850,0,0,0,0,127.7,0,1.0
128,2013-11-08,S50Z13C850,0,0,0,0,113.6,0,1.0
129,2013-11-11,S50Z13C850,0,0,0,0,114.7,0,1.0
130,2013-11-12,S50Z13C850,0,0,0,0,117.4,0,1.0
131,2013-11-13,S50Z13C850,0,0,0,0,109.4,0,1.0
132,2013-11-14,S50Z13C850,0,0,0,0,117.4,0,1.0
133,2013-11-15,S50Z13C850,0,0,0,0,121.9,0,1.0
134,2013-11-18,S50Z13C850,0,0,0,0,124.6,0,1.0
135,2013-11-19,S50Z13C850,0,0,0,0,116.8,0,1.0
136,2013-11-20,S50Z13C850,115.1,115.1,115.1,115.1,111.4,1,2.0
137,2013-11-21,S50Z13C850,0,0,0,0,92.6,0,2.0
138,2013-11-22,S50Z13C850,0,0,0,0,80.4,0,2.0
139,2013-11-25,S50Z13C850,84.9,84.9,84.0,84.0,83.4,2,4.0
140,2013-11-26,S50Z13C850,0,0,0,0,79.9,0,4.0
141,2013-11-27,S50Z13C850,0,0,0,0,88.9,0,4.0
142,2013-11-28,S50Z13C850,0,0,0,0,79.3,0,4.0
143,2013-11-29,S50Z13C850,78.9,88.9,78.9,88.9,88.9,3,6.0
144,2013-12-02,S50Z13C850,91.9,91.9,91.9,91.9,91.9,1,7.0
145,2013-12-03,S50Z13C850,0,0,0,0,95.8,0,7.0
146,2013-12-04,S50Z13C850,97.0,97.0,97.0,97.0,92.9,4,8.0
147,2013-12-06,S50Z13C850,0,0,0,0,79.3,0,8.0
148,2013-12-09,S50Z13C850,0,0,0,0,84.3,0,8.0
149,2013-12-11,S50Z13C850,0,0,0,0,85.7,0,8.0
150,2013-12-12,S50Z13C850,0,0,0,0,75.0,0,8.0
151,2013-12-13,S50Z13C850,0,0,0,0,63.2,0,8.0
152,2013-08-21,S50Z13C875,0,0,0,0,83.5,0,0.0
153,2013-08-22,S50Z13C875,0,0,0,0,83.7,0,0.0
