,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2016-10-13,S50H17C850,82.0,82.0,82.0,82.0,82.0,15,15.0
1,2016-10-14,S50H17C850,0,0,0,0,114.2,0,15.0
2,2016-10-17,S50H17C850,0,0,0,0,109.5,0,15.0
3,2016-10-18,S50H17C850,0,0,0,0,106.1,0,15.0
4,2016-10-19,S50H17C850,96.0,100.6,96.0,100.6,100.6,6,20.0
5,2016-10-20,S50H17C850,0,0,0,0,107.8,0,20.0
6,2016-10-21,S50H17C850,0,0,0,0,108.1,0,20.0
7,2016-10-25,S50H17C850,0,0,0,0,108.1,0,20.0
8,2016-10-26,S50H17C850,0,0,0,0,99.4,0,20.0
9,2016-10-27,S50H17C850,0,0,0,0,100.1,0,20.0
10,2016-10-28,S50H17C850,0,0,0,0,96.9,0,20.0
11,2016-10-31,S50H17C850,0,0,0,0,93.9,0,20.0
12,2016-11-01,S50H17C850,0,0,0,0,97.6,0,20.0
13,2016-11-02,S50H17C850,0,0,0,0,92.9,0,20.0
14,2016-11-03,S50H17C850,0,0,0,0,87.8,0,20.0
15,2016-11-04,S50H17C850,0,0,0,0,82.4,0,20.0
16,2016-11-07,S50H17C850,0,0,0,0,91.9,0,20.0
17,2016-11-08,S50H17C850,0,0,0,0,97.3,0,20.0
18,2016-11-09,S50H17C850,0,0,0,0,95.3,0,20.0
19,2016-11-10,S50H17C850,0,0,0,0,96.9,0,20.0
20,2016-11-11,S50H17C850,0,0,0,0,86.8,0,20.0
21,2016-11-14,S50H17C850,0,0,0,0,74.2,0,20.0
22,2016-11-15,S50H17C850,0,0,0,0,77.5,0,20.0
23,2016-11-16,S50H17C850,0,0,0,0,74.3,0,20.0
24,2016-11-17,S50H17C850,0,0,0,0,73.8,0,20.0
25,2016-11-18,S50H17C850,0,0,0,0,72.2,0,20.0
26,2016-11-21,S50H17C850,0,0,0,0,72.9,0,20.0
27,2016-11-22,S50H17C850,0,0,0,0,77.3,0,20.0
28,2016-11-23,S50H17C850,0,0,0,0,83.6,0,20.0
29,2016-11-24,S50H17C850,0,0,0,0,78.8,0,20.0
30,2016-11-25,S50H17C850,0,0,0,0,84.9,0,20.0
31,2016-11-28,S50H17C850,0,0,0,0,83.7,0,20.0
32,2016-11-29,S50H17C850,0,0,0,0,81.2,0,20.0
33,2016-11-30,S50H17C850,0,0,0,0,90.9,0,20.0
34,2016-12-01,S50H17C850,0,0,0,0,94.4,0,20.0
35,2016-12-02,S50H17C850,0,0,0,0,88.0,0,20.0
