,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2020-12-29,S50M21P800,0,0,0,0,28.0,0,0.0
1,2020-12-30,S50M21P800,0,0,0,0,30.4,0,0.0
2,2021-01-04,S50M21P800,18.6,18.6,18.6,18.6,18.6,13,13.0
3,2021-01-05,S50M21P800,18.0,18.0,18.0,18.0,18.0,50,63.0
4,2021-01-06,S50M21P800,18.6,19.7,18.6,19.7,19.7,31,83.0
5,2021-01-07,S50M21P800,19.0,19.6,16.0,16.0,16.0,18,96.0
6,2021-01-08,S50M21P800,15.0,16.0,15.0,16.0,16.0,4,97.0
7,2021-01-11,S50M21P800,0,0,0,0,16.2,0,97.0
8,2021-01-12,S50M21P800,17.0,17.0,17.0,17.0,17.0,2,99.0
9,2021-01-13,S50M21P800,0,0,0,0,13.1,0,99.0
10,2021-01-14,S50M21P800,0,0,0,0,13.5,0,99.0
11,2021-01-15,S50M21P800,16.0,16.0,16.0,16.0,16.0,1,98.0
12,2021-01-18,S50M21P800,16.0,16.1,16.0,16.1,16.1,55,143.0
13,2021-01-19,S50M21P800,15.1,15.1,15.0,15.0,11.5,4,145.0
14,2021-01-20,S50M21P800,15.1,15.2,12.5,14.9,14.9,159,301.0
15,2021-01-21,S50M21P800,13.9,15.5,13.9,15.5,15.5,5,305.0
16,2021-01-22,S50M21P800,15.0,16.0,15.0,16.0,16.0,56,359.0
17,2021-01-25,S50M21P800,16.0,17.0,16.0,16.5,16.5,30,388.0
18,2021-01-26,S50M21P800,16.5,16.5,15.0,15.0,15.0,54,442.0
19,2021-01-27,S50M21P800,15.0,16.0,15.0,16.0,16.0,5,447.0
20,2021-01-28,S50M21P800,18.1,22.0,18.0,21.4,21.4,13,455.0
21,2021-01-29,S50M21P800,20.6,24.0,20.6,22.9,22.9,66,513.0
22,2021-02-01,S50M21P800,21.6,21.6,21.5,21.5,21.4,55,563.0
23,2021-02-02,S50M21P800,19.0,20.0,17.6,17.6,17.6,7,563.0
24,2021-02-03,S50M21P800,18.9,18.9,16.0,18.6,18.6,11,564.0
25,2021-02-04,S50M21P800,19.9,20.0,16.2,19.7,19.3,21,563.0
26,2021-02-05,S50M21P800,14.0,17.0,14.0,15.5,15.5,5,564.0
27,2021-02-08,S50M21P800,11.1,15.0,11.1,12.5,12.5,4,564.0
28,2021-02-09,S50M21P800,10.0,12.5,10.0,12.0,12.0,31,573.0
29,2021-02-10,S50M21P800,11.5,12.5,11.4,12.0,12.0,41,593.0
30,2021-02-11,S50M21P800,12.4,12.5,12.0,12.0,12.0,86,649.0
31,2021-02-15,S50M21P800,10.3,11.2,9.5,10.0,10.0,111,689.0
32,2021-02-16,S50M21P800,10.1,11.0,9.9,10.5,10.5,546,1205.0
33,2021-02-17,S50M21P800,11.6,12.0,11.0,11.0,11.0,135,1327.0
34,2021-02-18,S50M21P800,11.0,11.0,11.0,11.0,11.0,1,1328.0
35,2021-02-19,S50M21P800,10.0,11.4,8.0,11.4,11.0,10,1328.0
36,2021-02-22,S50M21P800,10.7,12.6,10.7,12.4,12.4,50,1349.0
37,2021-02-23,S50M21P800,10.0,12.0,9.4,11.5,11.5,35,1376.0
38,2021-02-24,S50M21P800,11.4,13.5,11.4,12.9,12.0,224,1586.0
39,2021-02-25,S50M21P800,11.0,12.5,10.7,11.5,11.5,281,1854.0
40,2021-03-01,S50M21P800,11.5,12.0,11.0,12.0,11.5,148,1965.0
41,2021-03-02,S50M21P800,11.0,12.2,11.0,12.1,12.0,396,2358.0
42,2021-03-03,S50M21P800,10.2,10.4,7.9,7.9,7.9,92,2417.0
43,2021-03-04,S50M21P800,8.5,9.3,8.0,8.0,8.0,56,2449.0
44,2021-03-05,S50M21P800,9.6,9.6,7.4,7.5,7.5,104,2510.0
45,2021-03-08,S50M21P800,7.0,8.0,6.3,7.7,7.7,283,2753.0
46,2021-03-09,S50M21P800,7.2,8.0,7.0,7.0,7.0,175,2839.0
47,2021-03-10,S50M21P800,7.3,7.3,4.9,5.4,5.4,168,2950.0
48,2021-03-11,S50M21P800,4.0,5.7,3.6,5.4,5.3,198,3128.0
49,2021-03-12,S50M21P800,5.3,6.0,5.0,5.4,5.4,153,3197.0
50,2021-03-15,S50M21P800,5.6,6.0,5.0,5.3,5.3,117,3303.0
51,2021-03-16,S50M21P800,5.6,6.2,5.2,5.7,5.7,403,3693.0
52,2021-03-17,S50M21P800,5.9,6.0,5.0,5.6,5.6,289,3969.0
53,2021-03-18,S50M21P800,4.7,5.3,4.6,5.2,5.2,419,4346.0
54,2021-03-19,S50M21P800,5.2,5.9,5.2,5.6,5.6,240,4550.0
55,2021-03-22,S50M21P800,5.8,6.1,5.1,5.1,5.2,161,4686.0
56,2021-03-23,S50M21P800,5.2,5.2,4.5,4.9,4.9,32,4698.0
57,2021-03-24,S50M21P800,5.0,5.0,3.6,3.6,3.6,31,4710.0
58,2021-03-25,S50M21P800,3.5,3.9,3.4,3.6,3.6,55,4746.0
59,2021-03-26,S50M21P800,3.8,3.8,3.1,3.4,3.4,63,4782.0
60,2021-03-29,S50M21P800,3.2,3.2,2.6,2.8,2.8,158,4916.0
61,2021-03-30,S50M21P800,2.5,2.9,2.3,2.6,2.6,180,5008.0
