,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2018-06-28,S50Z18C1000,0,0,0,0,70.3,0,0.0
1,2018-06-29,S50Z18C1000,0,0,0,0,69.3,0,0.0
2,2018-07-02,S50Z18C1000,75.1,75.8,75.1,75.8,75.8,7,7.0
3,2018-07-03,S50Z18C1000,0,0,0,0,81.2,0,7.0
4,2018-07-04,S50Z18C1000,0,0,0,0,82.6,0,7.0
5,2018-07-05,S50Z18C1000,0,0,0,0,72.6,0,7.0
6,2018-07-06,S50Z18C1000,78.0,78.0,78.0,78.0,78.0,1,8.0
7,2018-07-09,S50Z18C1000,0,0,0,0,81.2,0,8.0
8,2018-07-10,S50Z18C1000,84.3,89.0,84.3,89.0,89.0,2,10.0
9,2018-07-11,S50Z18C1000,0,0,0,0,88.4,0,10.0
10,2018-07-12,S50Z18C1000,0,0,0,0,87.8,0,10.0
11,2018-07-13,S50Z18C1000,0,0,0,0,86.8,0,10.0
12,2018-07-16,S50Z18C1000,0,0,0,0,78.6,0,10.0
13,2018-07-17,S50Z18C1000,0,0,0,0,76.5,0,10.0
14,2018-07-18,S50Z18C1000,0,0,0,0,83.2,0,10.0
15,2018-07-19,S50Z18C1000,93.3,93.3,93.3,93.3,93.3,3,13.0
16,2018-07-20,S50Z18C1000,0,0,0,0,106.0,0,13.0
17,2018-07-23,S50Z18C1000,0,0,0,0,108.7,0,13.0
18,2018-07-24,S50Z18C1000,0,0,0,0,106.6,0,13.0
19,2018-07-25,S50Z18C1000,0,0,0,0,116.9,0,13.0
20,2018-07-26,S50Z18C1000,0,0,0,0,124.3,0,13.0
21,2018-07-31,S50Z18C1000,0,0,0,0,124.8,0,13.0
22,2018-08-01,S50Z18C1000,0,0,0,0,140.1,0,13.0
23,2018-08-02,S50Z18C1000,0,0,0,0,130.3,0,13.0
24,2018-08-03,S50Z18C1000,0,0,0,0,130.8,0,13.0
25,2018-08-06,S50Z18C1000,0,0,0,0,121.1,0,13.0
26,2018-08-07,S50Z18C1000,0,0,0,0,128.3,0,13.0
27,2018-08-08,S50Z18C1000,0,0,0,0,138.0,0,13.0
28,2018-08-09,S50Z18C1000,0,0,0,0,137.7,0,13.0
29,2018-08-10,S50Z18C1000,0,0,0,0,126.0,0,13.0
30,2018-08-14,S50Z18C1000,0,0,0,0,119.9,0,13.0
31,2018-08-15,S50Z18C1000,0,0,0,0,107.6,0,13.0
32,2018-08-16,S50Z18C1000,0,0,0,0,109.5,0,13.0
33,2018-08-17,S50Z18C1000,0,0,0,0,114.2,0,13.0
34,2018-08-20,S50Z18C1000,0,0,0,0,122.5,0,13.0
35,2018-08-21,S50Z18C1000,0,0,0,0,117.7,0,13.0
36,2018-08-22,S50Z18C1000,0,0,0,0,120.8,0,13.0
37,2018-08-23,S50Z18C1000,0,0,0,0,125.7,0,13.0
38,2018-08-24,S50Z18C1000,0,0,0,0,123.9,0,13.0
39,2018-08-27,S50Z18C1000,0,0,0,0,133.3,0,13.0
40,2018-08-28,S50Z18C1000,0,0,0,0,134.7,0,13.0
41,2018-08-29,S50Z18C1000,0,0,0,0,137.5,0,13.0
