,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2020-10-20,S50Z20C650,0,0,0,0,106.1,0,0.0
1,2020-10-21,S50Z20C650,115.0,115.0,115.0,115.0,115.0,1,1.0
2,2020-10-22,S50Z20C650,0,0,0,0,108.0,0,1.0
3,2020-10-26,S50Z20C650,0,0,0,0,103.5,0,1.0
4,2020-10-27,S50Z20C650,0,0,0,0,104.3,0,1.0
5,2020-10-28,S50Z20C650,107.9,107.9,107.9,107.9,107.9,1,0.0
6,2020-10-29,S50Z20C650,0,0,0,0,97.1,0,0.0
7,2020-10-30,S50Z20C650,8.6,93.2,8.6,93.2,93.2,2,0.0
8,2020-11-02,S50Z20C650,0,0,0,0,97.0,0,0.0
9,2020-11-03,S50Z20C650,0,0,0,0,112.1,0,0.0
10,2020-11-04,S50Z20C650,0,0,0,0,111.3,0,0.0
11,2020-11-05,S50Z20C650,0,0,0,0,145.8,0,0.0
12,2020-11-06,S50Z20C650,0,0,0,0,144.5,0,0.0
13,2020-11-09,S50Z20C650,0,0,0,0,165.5,0,0.0
14,2020-11-10,S50Z20C650,0,0,0,0,222.1,0,0.0
15,2020-11-11,S50Z20C650,0,0,0,0,224.8,0,0.0
16,2020-11-12,S50Z20C650,0,0,0,0,215.1,0,0.0
17,2020-11-13,S50Z20C650,475.5,475.5,475.5,475.5,475.0,1,1.0
18,2020-11-16,S50Z20C650,0,0,0,0,225.2,0,1.0
19,2020-11-17,S50Z20C650,0,0,0,0,223.7,0,1.0
20,2020-11-18,S50Z20C650,0,0,0,0,235.6,0,1.0
21,2020-11-19,S50Z20C650,0,0,0,0,236.9,0,1.0
22,2020-11-20,S50Z20C650,0,0,0,0,251.7,0,1.0
23,2020-11-23,S50Z20C650,0,0,0,0,275.0,0,1.0
24,2020-11-24,S50Z20C650,0,0,0,0,260.4,0,1.0
25,2020-11-25,S50Z20C650,0,0,0,0,272.0,0,1.0
26,2020-11-26,S50Z20C650,0,0,0,0,281.2,0,1.0
27,2020-11-27,S50Z20C650,0,0,0,0,280.9,0,1.0
28,2020-11-30,S50Z20C650,250.0,250.0,250.0,250.0,250.0,1,2.0
29,2020-12-01,S50Z20C650,0,0,0,0,267.6,0,2.0
30,2020-12-02,S50Z20C650,0,0,0,0,265.6,0,2.0
31,2020-12-03,S50Z20C650,0,0,0,0,279.3,0,2.0
32,2020-12-04,S50Z20C650,288.0,288.0,288.0,288.0,288.0,1,3.0
33,2020-12-08,S50Z20C650,305.0,305.0,305.0,305.0,305.0,1,3.0
34,2020-12-09,S50Z20C650,0,0,0,0,307.1,0,3.0
35,2020-12-14,S50Z20C650,0,0,0,0,296.8,0,3.0
36,2020-12-15,S50Z20C650,0,0,0,0,298.3,0,3.0
37,2020-12-16,S50Z20C650,0,0,0,0,300.0,0,3.0
38,2020-12-17,S50Z20C650,0,0,0,0,298.2,0,3.0
39,2020-12-18,S50Z20C650,0,0,0,0,296.5,0,3.0
40,2020-12-21,S50Z20C650,0,0,0,0,241.5,0,3.0
41,2020-12-22,S50Z20C650,241.5,241.5,241.5,241.5,241.5,1,3.0
42,2020-12-23,S50Z20C650,0,0,0,0,243.5,0,3.0
43,2020-12-24,S50Z20C650,0,0,0,0,259.7,0,3.0
44,2020-12-25,S50Z20C650,0,0,0,0,268.1,0,3.0
45,2020-12-28,S50Z20C650,275.0,275.0,275.0,275.0,275.0,1,3.0
46,2020-12-29,S50Z20C650,0,0,0,0,922.59,0,3.0
47,2020-09-25,S50Z20C675,0,0,0,0,104.8,0,0.0
48,2020-09-28,S50Z20C675,0,0,0,0,120.8,0,0.0
49,2020-09-29,S50Z20C675,0,0,0,0,115.5,0,0.0
50,2020-09-30,S50Z20C675,0,0,0,0,101.4,0,0.0
