,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2018-06-28,S50Z18P1000,24.0,24.0,20.9,20.9,22.2,22,22.0
1,2018-06-29,S50Z18P1000,26.0,26.9,25.3,26.0,26.0,18,40.0
2,2018-07-02,S50Z18P1000,22.3,29.9,22.3,24.1,24.1,10,47.0
3,2018-07-03,S50Z18P1000,24.3,25.0,20.7,20.7,21.5,36,56.0
4,2018-07-04,S50Z18P1000,22.4,22.4,22.4,22.4,21.4,2,54.0
5,2018-07-05,S50Z18P1000,21.0,22.5,21.0,22.5,22.5,13,53.0
6,2018-07-06,S50Z18P1000,24.2,24.2,20.7,20.7,20.7,3,52.0
7,2018-07-09,S50Z18P1000,20.4,20.4,19.0,20.2,19.7,8,54.0
8,2018-07-10,S50Z18P1000,20.0,20.0,16.0,16.0,16.0,7,58.0
9,2018-07-11,S50Z18P1000,16.2,16.4,16.2,16.4,15.9,4,61.0
10,2018-07-12,S50Z18P1000,16.4,16.5,16.1,16.5,16.5,166,217.0
11,2018-07-13,S50Z18P1000,16.0,16.4,16.0,16.4,16.4,3,220.0
12,2018-07-16,S50Z18P1000,16.5,17.4,16.5,16.8,16.8,3,222.0
13,2018-07-17,S50Z18P1000,0,0,0,0,15.9,0,222.0
14,2018-07-18,S50Z18P1000,17.4,17.4,16.0,17.2,16.9,27,236.0
15,2018-07-19,S50Z18P1000,16.5,16.6,14.7,14.7,15.0,101,316.0
16,2018-07-20,S50Z18P1000,13.5,13.5,10.5,10.6,10.6,39,327.0
17,2018-07-23,S50Z18P1000,12.5,12.5,10.1,12.3,12.3,9,327.0
18,2018-07-24,S50Z18P1000,10.0,10.0,10.0,10.0,10.0,1,327.0
19,2018-07-25,S50Z18P1000,10.4,10.5,10.4,10.4,10.4,106,427.0
20,2018-07-26,S50Z18P1000,10.4,10.6,9.7,10.4,10.4,40,449.0
21,2018-07-31,S50Z18P1000,9.0,11.0,8.9,9.4,9.3,33,460.0
