,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2020-03-24,S50M20P575,15.5,42.0,15.5,38.0,38.7,14,12.0
1,2020-03-25,S50M20P575,30.0,38.4,28.8,34.9,34.9,44,52.0
2,2020-03-26,S50M20P575,40.0,40.0,25.1,32.0,33.0,45,89.0
3,2020-03-27,S50M20P575,28.0,34.0,28.0,32.5,32.5,51,125.0
4,2020-03-30,S50M20P575,30.2,33.0,29.0,30.0,30.0,35,153.0
5,2020-03-31,S50M20P575,27.5,27.5,22.8,23.4,23.4,190,289.0
6,2020-04-01,S50M20P575,25.9,25.9,21.2,25.1,25.3,151,367.0
7,2020-04-02,S50M20P575,25.1,25.1,20.0,20.2,20.6,169,453.0
8,2020-04-03,S50M20P575,19.0,20.9,17.8,19.5,19.7,120,500.0
9,2020-04-07,S50M20P575,13.2,13.2,10.0,12.0,12.0,269,608.0
10,2020-04-08,S50M20P575,13.9,14.2,12.3,13.2,13.2,117,670.0
11,2020-04-09,S50M20P575,11.4,14.0,11.0,13.1,13.2,168,716.0
12,2020-04-10,S50M20P575,14.0,14.0,11.7,12.0,12.1,90,769.0
13,2020-04-13,S50M20P575,12.0,12.1,10.8,11.6,11.2,291,924.0
14,2020-04-14,S50M20P575,9.5,11.0,9.5,10.4,10.4,169,1026.0
15,2020-04-15,S50M20P575,11.5,12.0,10.2,12.0,11.6,180,1094.0
16,2020-04-16,S50M20P575,12.5,13.0,11.3,12.4,12.5,258,1168.0
17,2020-04-17,S50M20P575,10.0,11.6,9.9,10.0,10.0,272,1238.0
18,2020-04-20,S50M20P575,10.0,10.6,9.7,9.8,9.9,230,1340.0
19,2020-04-21,S50M20P575,10.7,11.6,10.0,11.4,11.4,178,1458.0
20,2020-04-22,S50M20P575,12.0,12.8,9.5,10.1,9.9,186,1538.0
21,2020-04-23,S50M20P575,9.9,9.9,9.2,9.2,9.2,101,1573.0
22,2020-04-24,S50M20P575,9.5,10.0,9.2,9.7,9.6,127,1604.0
23,2020-04-27,S50M20P575,9.2,9.6,9.1,9.2,9.2,152,1703.0
24,2020-04-28,S50M20P575,9.3,9.3,8.5,8.8,8.9,158,1801.0
25,2020-04-29,S50M20P575,8.0,8.8,7.6,7.8,7.7,165,1878.0
26,2020-04-30,S50M20P575,6.9,6.9,4.9,4.9,5.1,479,2144.0
27,2020-05-05,S50M20P575,5.4,6.0,4.9,5.0,5.0,354,2325.0
28,2020-05-07,S50M20P575,5.0,5.0,3.7,4.1,3.9,210,2429.0
29,2020-05-08,S50M20P575,4.0,4.0,2.5,2.7,2.5,197,2526.0
30,2020-05-11,S50M20P575,2.0,2.4,1.7,1.8,1.8,230,2700.0
31,2020-05-12,S50M20P575,1.8,1.8,1.5,1.8,1.8,155,2820.0
32,2020-05-13,S50M20P575,1.4,2.2,1.4,1.6,1.6,190,2950.0
33,2020-05-14,S50M20P575,1.6,2.0,1.6,1.6,1.6,78,2946.0
34,2020-05-15,S50M20P575,1.6,1.7,1.2,1.7,1.7,104,3027.0
35,2020-05-18,S50M20P575,1.5,1.5,1.1,1.1,1.1,172,3103.0
36,2020-05-19,S50M20P575,1.0,1.0,0.6,0.7,0.7,278,3175.0
37,2020-05-20,S50M20P575,0.8,1.0,0.6,0.8,0.8,248,3367.0
38,2020-05-21,S50M20P575,0.7,0.8,0.7,0.8,0.8,112,3450.0
39,2020-05-22,S50M20P575,1.2,1.2,0.7,0.9,0.9,129,3541.0
40,2020-05-25,S50M20P575,0.9,0.9,0.7,0.7,0.7,123,3629.0
41,2020-05-26,S50M20P575,0.6,0.7,0.5,0.6,0.6,112,3630.0
42,2020-05-27,S50M20P575,0.5,0.6,0.5,0.6,0.6,47,3643.0
43,2020-05-28,S50M20P575,0.8,0.8,0.5,0.6,0.6,163,3704.0
44,2020-05-29,S50M20P575,0.6,0.6,0.5,0.5,0.5,78,3762.0
45,2020-06-01,S50M20P575,0.5,0.5,0.4,0.4,0.4,53,3767.0
46,2020-06-02,S50M20P575,0.4,0.5,0.2,0.2,0.2,18,3762.0
47,2020-06-04,S50M20P575,0.2,0.6,0.2,0.5,0.5,146,3700.0
48,2020-06-05,S50M20P575,0.3,0.4,0.3,0.3,0.3,94,3629.0
49,2020-06-08,S50M20P575,0,0,0,0,0.1,0,3629.0
50,2020-06-09,S50M20P575,0.2,0.5,0.2,0.5,0.5,3,3629.0
51,2020-06-10,S50M20P575,0,0,0,0,0.1,0,3629.0
52,2020-06-11,S50M20P575,0.2,0.5,0.2,0.2,0.2,68,3580.0
53,2020-06-12,S50M20P575,0.9,0.9,0.1,0.4,0.4,22,3581.0
54,2020-06-15,S50M20P575,0.4,0.4,0.2,0.2,0.2,6,3577.0
55,2020-06-16,S50M20P575,0.3,0.3,0.2,0.2,0.1,4,3576.0
56,2020-06-17,S50M20P575,0.1,0.1,0.1,0.1,0.1,7,3574.0
57,2020-06-18,S50M20P575,0.1,0.1,0.1,0.1,0.1,77,3542.0
58,2020-06-19,S50M20P575,0.1,0.1,0.1,0.1,0.1,1,3542.0
59,2020-06-22,S50M20P575,0.1,0.1,0.1,0.1,0.1,31,3542.0
60,2020-06-23,S50M20P575,0,0,0,0,0.1,0,3542.0
61,2020-06-24,S50M20P575,0,0,0,0,0.1,0,3542.0
62,2020-06-25,S50M20P575,0,0,0,0,0.1,0,3542.0
63,2020-06-26,S50M20P575,0,0,0,0,0.1,0,3542.0
64,2020-06-29,S50M20P575,0.1,0.1,0.1,0.1,875.35,4,3538.0
65,2020-03-19,S50M20P600,32.0,38.9,32.0,32.5,32.5,15,14.0
66,2020-03-20,S50M20P600,25.0,25.0,20.0,24.1,24.1,66,72.0
67,2020-03-23,S50M20P600,30.5,54.5,30.0,50.0,52.3,75,128.0
68,2020-03-24,S50M20P600,26.1,50.0,26.1,49.9,49.9,32,149.0
69,2020-03-25,S50M20P600,44.0,44.0,35.1,42.0,36.5,42,171.0
70,2020-03-26,S50M20P600,36.5,39.9,35.0,35.1,35.1,15,183.0
71,2020-03-27,S50M20P600,34.0,39.7,34.0,36.0,36.0,25,205.0
72,2020-03-30,S50M20P600,40.0,42.0,35.0,35.0,35.9,35,231.0
73,2020-03-31,S50M20P600,26.0,34.0,26.0,29.9,29.9,70,290.0
74,2020-04-01,S50M20P600,30.0,33.0,26.0,31.9,31.9,115,370.0
75,2020-04-02,S50M20P600,30.0,30.9,24.2,26.7,26.7,70,405.0
76,2020-04-03,S50M20P600,23.5,25.9,21.6,23.7,23.7,118,442.0
77,2020-04-07,S50M20P600,15.0,16.9,13.0,15.0,15.1,211,510.0
78,2020-04-08,S50M20P600,17.4,17.4,14.9,15.8,16.1,75,545.0
79,2020-04-09,S50M20P600,13.5,17.9,13.5,16.2,16.2,152,639.0
80,2020-04-10,S50M20P600,16.5,17.5,15.4,15.9,15.9,72,678.0
81,2020-04-13,S50M20P600,15.5,16.0,14.0,14.5,14.5,55,696.0
