,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2020-10-20,S50Z20P650,3.1,3.5,2.6,2.9,2.9,686,584.0
1,2020-10-21,S50Z20P650,2.6,2.9,2.4,2.5,2.5,230,672.0
2,2020-10-22,S50Z20P650,2.5,3.0,2.2,2.3,2.3,259,790.0
3,2020-10-26,S50Z20P650,2.0,2.6,2.0,2.5,2.4,151,813.0
4,2020-10-27,S50Z20P650,2.8,3.1,2.1,2.1,2.1,210,884.0
5,2020-10-28,S50Z20P650,2.1,2.6,1.8,2.6,2.5,211,993.0
6,2020-10-29,S50Z20P650,2.8,3.0,2.4,2.4,2.4,436,1254.0
7,2020-10-30,S50Z20P650,2.5,3.6,2.4,2.8,2.8,571,1476.0
8,2020-11-02,S50Z20P650,2.4,3.0,1.6,1.8,1.9,321,1582.0
9,2020-11-03,S50Z20P650,1.8,1.9,1.2,1.2,1.2,164,1581.0
10,2020-11-04,S50Z20P650,1.5,1.8,1.1,1.4,1.4,145,1689.0
11,2020-11-05,S50Z20P650,1.0,1.1,0.7,0.8,0.8,365,1721.0
12,2020-11-06,S50Z20P650,0.9,1.0,0.8,0.9,0.9,99,1776.0
13,2020-11-09,S50Z20P650,0.5,0.8,0.5,0.8,0.8,130,1781.0
14,2020-11-10,S50Z20P650,0.5,0.8,0.4,0.8,0.8,596,2218.0
15,2020-11-11,S50Z20P650,0.6,0.9,0.6,0.7,0.7,311,2256.0
16,2020-11-12,S50Z20P650,0.5,0.8,0.5,0.5,0.5,31,2269.0
17,2020-11-13,S50Z20P650,0.6,0.6,0.5,0.6,0.6,93,2310.0
18,2020-11-16,S50Z20P650,0.5,0.6,0.4,0.5,0.5,76,2375.0
19,2020-11-17,S50Z20P650,0.5,0.5,0.5,0.5,0.5,25,2400.0
20,2020-11-18,S50Z20P650,0.4,0.4,0.4,0.4,0.4,9,2409.0
21,2020-11-19,S50Z20P650,0.4,0.4,0.4,0.4,0.4,5,2414.0
22,2020-11-20,S50Z20P650,0.3,0.4,0.3,0.3,0.3,13,2427.0
23,2020-11-23,S50Z20P650,0.2,0.3,0.2,0.3,0.3,16,2443.0
