,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2022-05-10,S50U22P850,5.1,6.5,4.1,4.1,4.1,400,399.0
1,2022-05-11,S50U22P850,4.5,5.8,4.0,5.0,4.9,152,536.0
2,2022-05-12,S50U22P850,5.4,6.3,4.9,6.3,6.3,105,629.0
3,2022-05-13,S50U22P850,5.8,5.8,5.0,5.5,5.5,45,669.0
4,2022-05-17,S50U22P850,4.6,4.6,3.6,3.6,3.6,104,772.0
5,2022-05-18,S50U22P850,3.8,4.0,2.9,3.3,3.3,159,923.0
6,2022-05-19,S50U22P850,4.4,4.9,3.8,4.9,4.9,111,1012.0
7,2022-05-20,S50U22P850,4.0,4.2,3.6,3.7,3.7,113,1115.0
8,2022-05-23,S50U22P850,3.6,3.7,3.0,3.4,3.3,100,1155.0
9,2022-05-24,S50U22P850,3.3,3.5,3.1,3.4,3.4,59,1202.0
10,2022-05-25,S50U22P850,2.7,3.4,2.7,3.4,3.4,107,1291.0
11,2022-05-26,S50U22P850,3.0,3.1,2.9,3.0,3.0,32,1322.0
12,2022-05-27,S50U22P850,2.5,2.9,2.4,2.5,2.5,112,1389.0
13,2022-05-30,S50U22P850,2.0,2.1,1.8,1.8,1.8,86,1453.0
14,2022-05-31,S50U22P850,2.0,2.0,1.7,1.8,1.8,102,1520.0
15,2022-06-01,S50U22P850,1.7,2.0,1.6,1.9,1.9,71,1525.0
16,2022-06-02,S50U22P850,2.0,2.0,1.7,1.8,1.8,117,1625.0
17,2022-06-06,S50U22P850,1.8,2.1,1.7,1.7,1.8,56,1658.0
18,2022-06-07,S50U22P850,2.0,2.2,1.9,2.1,2.1,73,1720.0
19,2022-06-08,S50U22P850,1.8,2.1,1.8,2.0,2.0,96,1811.0
20,2022-06-09,S50U22P850,2.2,2.2,1.6,1.9,1.9,79,1876.0
21,2022-06-10,S50U22P850,2.1,2.1,1.9,1.9,1.9,91,1967.0
22,2022-06-13,S50U22P850,3.0,3.1,2.0,3.0,3.0,299,2170.0
23,2022-06-14,S50U22P850,2.5,3.1,2.3,2.6,2.6,158,2282.0
24,2022-06-15,S50U22P850,2.4,2.8,2.4,2.5,2.6,319,2498.0
25,2022-06-16,S50U22P850,2.0,4.6,2.0,4.6,4.6,669,2935.0
