,Date,Symbol,Open,High,Low,Close,SP,Vol,OI
0,2015-08-25,S50U15P800,9.3,12.0,4.5,6.6,6.6,333,307.0
1,2015-08-26,S50U15P800,9.0,9.0,7.3,9.0,9.0,171,428.0
2,2015-08-27,S50U15P800,5.2,5.5,4.6,4.8,4.8,197,594.0
3,2015-08-28,S50U15P800,6.0,6.0,3.1,3.2,3.3,38,611.0
4,2015-08-31,S50U15P800,3.1,3.1,3.0,3.0,3.0,23,629.0
5,2015-09-01,S50U15P800,3.9,4.2,3.9,4.2,4.2,53,636.0
6,2015-09-02,S50U15P800,3.5,3.5,3.0,3.0,3.0,122,643.0
7,2015-09-03,S50U15P800,3.0,3.0,3.0,3.0,2.8,50,663.0
8,2015-09-04,S50U15P800,2.8,2.9,2.2,2.6,2.6,51,688.0
9,2015-09-07,S50U15P800,4.0,4.0,2.4,2.4,2.4,16,693.0
10,2015-09-08,S50U15P800,2.2,2.2,2.2,2.2,2.2,5,693.0
11,2015-09-09,S50U15P800,1.9,1.9,1.9,1.9,1.9,1,693.0
12,2015-09-10,S50U15P800,0,0,0,0,0.1,0,693.0
13,2015-09-11,S50U15P800,1.5,1.7,1.4,1.7,0.2,8,690.0
14,2015-09-14,S50U15P800,0,0,0,0,0.1,0,690.0
15,2015-09-15,S50U15P800,1.0,1.0,1.0,1.0,0.1,3,687.0
16,2015-09-16,S50U15P800,1.0,1.0,1.0,1.0,1.0,2,687.0
17,2015-09-17,S50U15P800,1.0,1.0,0.9,0.9,0.1,6,682.0
18,2015-09-18,S50U15P800,0,0,0,0,0.1,0,682.0
19,2015-09-21,S50U15P800,0,0,0,0,0.1,0,682.0
20,2015-09-22,S50U15P800,0,0,0,0,0.1,0,682.0
21,2015-09-23,S50U15P800,0,0,0,0,0.1,0,682.0
22,2015-09-24,S50U15P800,0.8,1.0,0.8,1.0,1.0,50,642.0
23,2015-09-25,S50U15P800,1.4,1.4,0.2,0.2,0.2,3,641.0
24,2015-09-28,S50U15P800,0.2,0.2,0.2,0.2,0.1,13,641.0
25,2015-09-29,S50U15P800,0,0,0,0,870.35,0,641.0
26,2015-08-24,S50U15P825,9.1,15.0,9.0,13.4,13.5,677,545.0
27,2015-08-25,S50U15P825,13.1,23.6,10.0,10.7,11.2,515,560.0
28,2015-08-26,S50U15P825,14.0,16.3,11.4,14.1,14.1,237,581.0
29,2015-08-27,S50U15P825,9.0,9.9,7.0,8.0,8.0,332,745.0
30,2015-08-28,S50U15P825,6.2,7.7,5.8,6.8,6.8,170,776.0
31,2015-08-31,S50U15P825,6.8,6.8,4.5,4.5,4.5,109,801.0
32,2015-09-01,S50U15P825,4.5,7.0,4.1,7.0,7.0,41,806.0
33,2015-09-02,S50U15P825,5.5,7.0,5.0,5.0,5.0,119,903.0
34,2015-09-03,S50U15P825,4.5,5.0,4.0,4.0,4.0,159,1010.0
35,2015-09-04,S50U15P825,4.4,5.6,4.0,5.0,5.0,106,1061.0
36,2015-09-07,S50U15P825,4.5,4.5,4.0,4.4,4.4,35,1070.0
37,2015-09-08,S50U15P825,4.4,4.8,2.6,2.6,2.7,43,1079.0
38,2015-09-09,S50U15P825,2.1,3.5,2.0,2.0,2.0,25,1070.0
39,2015-09-10,S50U15P825,2.0,2.0,1.2,1.2,1.2,8,1070.0
40,2015-09-11,S50U15P825,2.2,2.4,1.2,2.4,2.4,77,1015.0
41,2015-09-14,S50U15P825,3.2,3.2,3.2,3.2,2.3,1,1016.0
42,2015-09-15,S50U15P825,1.6,1.6,1.6,1.6,1.6,15,1016.0
43,2015-09-16,S50U15P825,0.8,0.8,0.8,0.8,0.8,15,1006.0
44,2015-09-17,S50U15P825,1.0,1.0,1.0,1.0,1.0,10,996.0
45,2015-09-18,S50U15P825,1.0,3.3,0.5,0.5,0.6,61,970.0
46,2015-09-21,S50U15P825,0.6,0.6,0.6,0.6,0.6,4,970.0
47,2015-09-22,S50U15P825,0.9,1.0,0.8,1.0,1.0,21,954.0
